"Time","Subsystem #1|PMU|PMU1|PMU1|IAp4-1an","Subsystem #1|PMU|PMU1|PMU1|IAp4-1ma","Subsystem #1|PMU|PMU1|PMU1|IBp5-1an","Subsystem #1|PMU|PMU1|PMU1|IBp5-1ma","Subsystem #1|PMU|PMU1|PMU1|ICp6-1an","Subsystem #1|PMU|PMU1|PMU1|ICp6-1ma","Subsystem #1|PMU|PMU1|PMU1|PMU1freq","Subsystem #1|PMU|PMU1|PMU1|PMU1rocof","Subsystem #1|PMU|PMU1|PMU1|VAp1-1an","Subsystem #1|PMU|PMU1|PMU1|VAp1-1ma","Subsystem #1|PMU|PMU1|PMU1|VBp2-1an","Subsystem #1|PMU|PMU1|PMU1|VBp2-1ma","Subsystem #1|PMU|PMU1|PMU1|VCp3-1an","Subsystem #1|PMU|PMU1|PMU1|VCp3-1ma"
226.875,-2.196434021,4442.48291,1.992359996,4442.477539,-0.1020359099,4442.494629,60.07940674,6.1872277E-5,-2.200716496,10944.11426,1.988077283,10944.10156,-0.106318444,10944.14258
226.89,-2.196434021,4442.48291,1.992359996,4442.477539,-0.1020359099,4442.494629,60.07940674,6.1872277E-5,-2.200716496,10944.11426,1.988077283,10944.10156,-0.106318444,10944.14258
226.905,-2.179800987,4442.490234,2.008987665,4442.47998,-0.08540476859,4442.479492,60.07940674,-4.283980161E-6,-2.1840837,10944.13184,2.004705191,10944.1084,-0.08968738467,10944.10645
226.92,-2.179800987,4442.490234,2.008987665,4442.47998,-0.08540476859,4442.479492,60.07940674,-4.283980161E-6,-2.1840837,10944.13184,2.004705191,10944.1084,-0.08968738467,10944.10645
226.935,-2.163169861,4442.477539,2.025620222,4442.489258,-0.06877692789,4442.48291,60.07940674,5.083797078E-5,-2.167452335,10944.10156,2.021337748,10944.12988,-0.07305949181,10944.11523
226.95,-2.163169861,4442.477539,2.025620222,4442.489258,-0.06877692789,4442.48291,60.07940674,5.083797078E-5,-2.167452335,10944.10156,2.021337748,10944.12988,-0.07305949181,10944.11523
226.965,-2.146542072,4442.481934,2.042251825,4442.478027,-0.05214436352,4442.494629,60.07940674,4.508037819E-5,-2.150824785,10944.1123,2.037969351,10944.10352,-0.0564269349,10944.14453
226.98,-2.146542072,4442.481934,2.042251825,4442.478027,-0.05214436352,4442.494629,60.07940674,4.508037819E-5,-2.150824785,10944.1123,2.037969351,10944.10352,-0.0564269349,10944.14453
226.995,-2.129909515,4442.490234,2.058879614,4442.479492,-0.03551296145,4442.47998,60.07940674,-9.866797336E-5,-2.13419199,10944.13184,2.054596901,10944.10742,-0.039795544,10944.1084
227.01,-2.129909515,4442.490234,2.058879614,4442.479492,-0.03551296145,4442.47998,60.07940674,-9.866797336E-5,-2.13419199,10944.13184,2.054596901,10944.10742,-0.039795544,10944.1084
227.025,-2.129909515,4442.490234,2.058879614,4442.479492,-0.03551296145,4442.47998,60.07940674,-9.866797336E-5,-2.13419199,10944.13184,2.054596901,10944.10742,-0.039795544,10944.1084
227.04,-2.113277912,4442.478027,2.075511932,4442.489258,-0.01888513379,4442.482422,60.07940674,1.690324825E-5,-2.117560625,10944.10254,2.071229458,10944.13086,-0.02316774242,10944.11328
227.055,-2.113277912,4442.478027,2.075511932,4442.489258,-0.01888513379,4442.482422,60.07940674,1.690324825E-5,-2.117560625,10944.10254,2.071229458,10944.13086,-0.02316774242,10944.11328
227.07,-2.096650362,4442.480957,2.092143774,4442.479004,-0.002252822742,4442.494629,60.07940674,6.023242895E-5,-2.100932837,10944.11035,2.087861061,10944.10547,-0.006535381544,10944.14453
227.085,-2.096650362,4442.480957,2.092143774,4442.479004,-0.002252822742,4442.494629,60.07940674,6.023242895E-5,-2.100932837,10944.11035,2.087861061,10944.10547,-0.006535381544,10944.14453
227.1,-2.080017805,4442.489746,2.108771324,4442.479004,0.01437888574,4442.480469,60.07940674,-7.910228305E-5,-2.084300518,10944.13184,2.10448885,10944.10645,0.01009629574,10944.10938
227.115,-2.080017805,4442.489746,2.108771324,4442.479004,0.01437888574,4442.480469,60.07940674,-7.910228305E-5,-2.084300518,10944.13184,2.10448885,10944.10645,0.01009629574,10944.10938
227.13,-2.063385963,4442.478516,2.125403643,4442.489746,0.03100662865,4442.481445,60.07940674,5.639741357E-5,-2.067668676,10944.10352,2.12112093,10944.13184,0.02672402561,10944.1123
227.145,-2.063385963,4442.478516,2.125403643,4442.489746,0.03100662865,4442.481445,60.07940674,5.639741357E-5,-2.067668676,10944.10352,2.12112093,10944.13184,0.02672402561,10944.1123
227.16,-2.046758413,4442.480469,2.142035723,4442.47998,0.04763871059,4442.494629,60.07940674,1.96965193E-5,-2.051041126,10944.10742,2.13775301,10944.10742,0.04335613921,10944.14453
227.175,-2.046758413,4442.480469,2.142035723,4442.47998,0.04763871059,4442.494629,60.07940674,1.96965193E-5,-2.051041126,10944.10742,2.13775301,10944.10742,0.04335613921,10944.14453
227.19,-2.046758413,4442.480469,2.142035723,4442.47998,0.04763871059,4442.494629,60.07940674,1.96965193E-5,-2.051041126,10944.10742,2.13775301,10944.10742,0.04335613921,10944.14453
227.205,-2.030126333,4442.489746,2.158663273,4442.478516,0.06427068263,4442.481445,60.07940674,-3.60542399E-5,-2.034408808,10944.13086,2.15438056,10944.10449,0.05998808146,10944.11133
227.22,-2.030126333,4442.489746,2.158663273,4442.478516,0.06427068263,4442.481445,60.07940674,-3.60542399E-5,-2.034408808,10944.13086,2.15438056,10944.10449,0.05998808146,10944.11133
227.235,-2.013494253,4442.479004,2.175295115,4442.489746,0.08089844137,4442.480957,60.07940674,-2.411816786E-5,-2.017776728,10944.10449,2.17101264,10944.13281,0.07661583275,10944.11035
227.25,-2.013494253,4442.479004,2.175295115,4442.489746,0.08089844137,4442.480957,60.07940674,-2.411816786E-5,-2.017776728,10944.10449,2.17101264,10944.13281,0.07661583275,10944.11035
227.265,-1.996866584,4442.479492,2.191927433,4442.480469,0.09753025323,4442.494629,60.07940674,-3.158604886E-5,-2.001149178,10944.10547,2.187644958,10944.10938,0.09324768186,10944.14453
227.28,-1.996866584,4442.479492,2.191927433,4442.480469,0.09753025323,4442.494629,60.07940674,-3.158604886E-5,-2.001149178,10944.10547,2.187644958,10944.10938,0.09324768186,10944.14453
227.295,-1.980234623,4442.489746,2.208554983,4442.478027,0.1141624823,4442.481934,60.07940674,-5.763576337E-5,-1.984517217,10944.13086,2.204272509,10944.10352,0.1098798737,10944.1123
227.31,-1.980234623,4442.489746,2.208554983,4442.478027,0.1141624823,4442.481934,60.07940674,-5.763576337E-5,-1.984517217,10944.13086,2.204272509,10944.10352,0.1098798737,10944.1123
227.325,-1.980234623,4442.489746,2.208554983,4442.478027,0.1141624823,4442.481934,60.07940674,-5.763576337E-5,-1.984517217,10944.13086,2.204272509,10944.10352,0.1098798737,10944.1123
227.34,-1.963602304,4442.479492,2.225186825,4442.489746,0.1307902485,4442.480469,60.07940674,3.010121691E-5,-1.967884898,10944.10645,2.220904112,10944.13281,0.1265076548,10944.1084
227.355,-1.963602304,4442.479492,2.225186825,4442.489746,0.1307902485,4442.480469,60.07940674,3.010121691E-5,-1.967884898,10944.10645,2.220904112,10944.13281,0.1265076548,10944.1084
227.37,-1.946974635,4442.478516,2.241819382,4442.481445,0.1474217921,4442.494629,60.07940674,2.838802902E-5,-1.951257348,10944.10352,2.237536669,10944.1123,0.1431392282,10944.14453
227.385,-1.946974635,4442.478516,2.241819382,4442.481445,0.1474217921,4442.494629,60.07940674,2.838802902E-5,-1.951257348,10944.10352,2.237536669,10944.1123,0.1431392282,10944.14453
227.4,-1.930343032,4442.489258,2.258446932,4442.477539,0.1640542597,4442.482422,60.07940674,-8.586731565E-5,-1.934625626,10944.12988,2.254164457,10944.10352,0.1597716957,10944.11426
227.415,-1.930343032,4442.489258,2.258446932,4442.477539,0.1640542597,4442.482422,60.07940674,-8.586731565E-5,-1.934625626,10944.12988,2.254164457,10944.10352,0.1597716957,10944.11426
227.43,-1.913710475,4442.47998,2.275078297,4442.489746,0.1806820929,4442.479492,60.07940674,3.394908344E-5,-1.917993069,10944.10742,2.270795822,10944.13184,0.1763994843,10944.10742
227.445,-1.913710475,4442.47998,2.275078297,4442.489746,0.1806820929,4442.479492,60.07940674,3.394908344E-5,-1.917993069,10944.10742,2.270795822,10944.13184,0.1763994843,10944.10742
227.46,-1.897082686,4442.478027,2.291711092,4442.482422,0.1973133236,4442.494629,60.07940674,-2.368654896E-5,-1.901365399,10944.10156,2.287428617,10944.11426,0.1930307448,10944.14355
227.475,-1.897082686,4442.478027,2.291711092,4442.482422,0.1973133236,4442.494629,60.07940674,-2.368654896E-5,-1.901365399,10944.10156,2.287428617,10944.11426,0.1930307448,10944.14355
227.49,-1.897082686,4442.478027,2.291711092,4442.482422,0.1973133236,4442.494629,60.07940674,-2.368654896E-5,-1.901365399,10944.10156,2.287428617,10944.11426,0.1930307448,10944.14355
227.505,-1.880451322,4442.489258,2.308338881,4442.477539,0.2139460146,4442.483398,60.07940674,1.391570549E-6,-1.884733915,10944.12891,2.304056168,10944.10156,0.209663406,10944.11621
227.52,-1.880451322,4442.489258,2.308338881,4442.477539,0.2139460146,4442.483398,60.07940674,1.391570549E-6,-1.884733915,10944.12891,2.304056168,10944.10156,0.209663406,10944.11621
227.535,-1.863818645,4442.480957,2.324970007,4442.489746,0.2305739224,4442.479004,60.07940674,9.719765512E-5,-1.868101239,10944.10938,2.320687294,10944.13184,0.2262912989,10944.10645
227.55,-1.863818645,4442.480957,2.324970007,4442.489746,0.2305739224,4442.479004,60.07940674,9.719765512E-5,-1.868101239,10944.10938,2.320687294,10944.13184,0.2262912989,10944.10645
227.565,-1.847190857,4442.477051,2.341603041,4442.483398,0.24720487,4442.494141,60.07940674,-9.316751857E-6,-1.851473451,10944.10059,2.337320328,10944.11621,0.2429222763,10944.14258
227.58,-1.847190857,4442.477051,2.341603041,4442.483398,0.24720487,4442.494141,60.07940674,-9.316751857E-6,-1.851473451,10944.10059,2.337320328,10944.11621,0.2429222763,10944.14258
227.595,-1.830559731,4442.48877,2.358230829,4442.477051,0.2638377547,4442.483887,60.07940674,3.053944965E-5,-1.834842324,10944.12793,2.353948116,10944.10059,0.2595551908,10944.11719
227.61,-1.830559731,4442.48877,2.358230829,4442.477051,0.2638377547,4442.483887,60.07940674,3.053944965E-5,-1.834842324,10944.12793,2.353948116,10944.10059,0.2595551908,10944.11719
227.625,-1.830559731,4442.48877,2.358230829,4442.477051,0.2638377547,4442.483887,60.07940674,3.053944965E-5,-1.834842324,10944.12793,2.353948116,10944.10059,0.2595551908,10944.11719
227.64,-1.813926816,4442.481445,2.374861479,4442.489746,0.2804657817,4442.478516,60.07940674,4.582893962E-5,-1.81820941,10944.11035,2.370579004,10944.13184,0.2761831582,10944.10449
227.655,-1.813926816,4442.481445,2.374861479,4442.489746,0.2804657817,4442.478516,60.07940674,4.582893962E-5,-1.81820941,10944.11035,2.370579004,10944.13184,0.2761831582,10944.10449
227.67,-1.797298908,4442.476563,2.391494751,4442.484375,0.2970964313,4442.493652,60.07940674,-2.229813799E-5,-1.801581502,10944.09863,2.387212276,10944.11914,0.2928138375,10944.1416
227.685,-1.797298908,4442.476563,2.391494751,4442.484375,0.2970964313,4442.493652,60.07940674,-2.229813799E-5,-1.801581502,10944.09863,2.387212276,10944.11914,0.2928138375,10944.1416
227.7,-1.78066802,4442.488281,2.408122778,4442.477051,0.3137294948,4442.484375,60.07940674,-2.235275497E-5,-1.784950733,10944.12793,2.403840065,10944.10059,0.3094469309,10944.11914
227.715,-1.78066802,4442.488281,2.408122778,4442.477051,0.3137294948,4442.484375,60.07940674,-2.235275497E-5,-1.784950733,10944.12793,2.403840065,10944.10059,0.3094469309,10944.11914
227.73,-1.764034986,4442.481934,2.424753189,4442.489258,0.330357641,4442.478027,60.07940674,8.936379891E-5,-1.768317699,10944.11133,2.420470715,10944.13184,0.3260750473,10944.10352
227.745,-1.764034986,4442.481934,2.424753189,4442.489258,0.330357641,4442.478027,60.07940674,8.936379891E-5,-1.768317699,10944.11133,2.420470715,10944.13184,0.3260750473,10944.10352
227.76,-1.74740696,4442.476074,2.441386461,4442.485352,0.3469879925,4442.493164,60.07940674,-3.678133908E-6,-1.751689553,10944.09766,2.437103987,10944.12109,0.3427054286,10944.14063
227.775,-1.74740696,4442.476074,2.441386461,4442.485352,0.3469879925,4442.493164,60.07940674,-3.678133908E-6,-1.751689553,10944.09766,2.437103987,10944.12109,0.3427054286,10944.14063
227.79,-1.74740696,4442.476074,2.441386461,4442.485352,0.3469879925,4442.493164,60.07940674,-3.678133908E-6,-1.751689553,10944.09766,2.437103987,10944.12109,0.3427054286,10944.14063
227.805,-1.730776429,4442.487793,2.458014488,4442.476563,0.3636212349,4442.485352,60.07940674,-7.736294356E-5,-1.735059023,10944.12598,2.453732014,10944.09961,0.3593386114,10944.12109
227.82,-1.730776429,4442.487793,2.458014488,4442.476563,0.3636212349,4442.485352,60.07940674,-7.736294356E-5,-1.735059023,10944.12598,2.453732014,10944.09961,0.3593386114,10944.12109
227.835,-1.714143276,4442.482422,2.474644899,4442.489258,0.3802495301,4442.478027,60.07940674,2.633960867E-5,-1.71842587,10944.11328,2.470362186,10944.13086,0.3759669363,10944.10254
227.85,-1.714143276,4442.482422,2.474644899,4442.489258,0.3802495301,4442.478027,60.07940674,2.633960867E-5,-1.71842587,10944.11328,2.470362186,10944.13086,0.3759669363,10944.10254
227.865,-1.697515011,4442.475586,2.491278172,4442.486328,0.3968795836,4442.492676,60.07940674,-6.962472253E-5,-1.701797605,10944.09668,2.486995697,10944.12402,0.3925969899,10944.13965
227.88,-1.697515011,4442.475586,2.491278172,4442.486328,0.3968795836,4442.492676,60.07940674,-6.962472253E-5,-1.701797605,10944.09668,2.486995697,10944.12402,0.3925969899,10944.13965
227.895,-1.680884719,4442.487305,2.507906437,4442.476563,0.4135129154,4442.48584,60.07940674,-1.949224679E-5,-1.685167432,10944.125,2.503623962,10944.09961,0.4092303514,10944.12207
227.91,-1.680884719,4442.487305,2.507906437,4442.476563,0.4135129154,4442.48584,60.07940674,-1.949224679E-5,-1.685167432,10944.125,2.503623962,10944.09961,0.4092303514,10944.12207
227.925,-1.680884719,4442.487305,2.507906437,4442.476563,0.4135129154,4442.48584,60.07940674,-1.949224679E-5,-1.685167432,10944.125,2.503623962,10944.09961,0.4092303514,10944.12207
227.94,-1.664251447,4442.483398,2.524536371,4442.48877,0.4301413894,4442.477539,60.07940674,7.499485946E-5,-1.66853416,10944.11523,2.520253897,10944.12988,0.4258587658,10944.10156
227.955,-1.664251447,4442.483398,2.524536371,4442.48877,0.4301413894,4442.477539,60.07940674,7.499485946E-5,-1.66853416,10944.11523,2.520253897,10944.12988,0.4258587658,10944.10156
227.97,-1.647622943,4442.475586,2.541169882,4442.487305,0.4467711449,4442.491699,60.07940674,3.034963584E-6,-1.651905656,10944.0957,2.536887407,10944.12598,0.4424886107,10944.1377
227.985,-1.647622943,4442.475586,2.541169882,4442.487305,0.4467711449,4442.491699,60.07940674,3.034963584E-6,-1.651905656,10944.0957,2.536887407,10944.12598,0.4424886107,10944.1377
228.0,-1.630993128,4442.486816,2.557798386,4442.476563,0.4634046257,4442.486328,60.07940674,-4.661915955E-5,-1.635275722,10944.12305,2.553515673,10944.09961,0.4591220319,10944.12402
228.015,-1.630993128,4442.486816,2.557798386,4442.476563,0.4634046257,4442.486328,60.07940674,-4.661915955E-5,-1.635275722,10944.12305,2.553515673,10944.09961,0.4591220319,10944.12402
228.03,-1.614359736,4442.483887,2.574428082,4442.488281,0.4800333083,4442.477051,60.07940674,2.77901454E-5,-1.61864233,10944.11719,2.570145607,10944.12988,0.4757506847,10944.10059
228.045,-1.614359736,4442.483887,2.574428082,4442.488281,0.4800333083,4442.477051,60.07940674,2.77901454E-5,-1.61864233,10944.11719,2.570145607,10944.12988,0.4757506847,10944.10059
228.06,-1.597730994,4442.475098,2.591061592,4442.488281,0.4966627657,4442.491211,60.07940674,-4.923618326E-5,-1.602013707,10944.09473,2.586779118,10944.12793,0.4923802018,10944.13574
228.075,-1.597730994,4442.475098,2.591061592,4442.488281,0.4966627657,4442.491211,60.07940674,-4.923618326E-5,-1.602013707,10944.09473,2.586779118,10944.12793,0.4923802018,10944.13574
228.09,-1.597730994,4442.475098,2.591061592,4442.488281,0.4966627657,4442.491211,60.07940674,-4.923618326E-5,-1.602013707,10944.09473,2.586779118,10944.12793,0.4923802018,10944.13574
228.105,-1.581101418,4442.486328,2.607690334,4442.476563,0.5132963061,4442.486816,60.07940674,-2.686325206E-5,-1.585384011,10944.12207,2.603407621,10944.09961,0.5090137124,10944.125
228.12,-1.581101418,4442.486328,2.607690334,4442.476563,0.5132963061,4442.486816,60.07940674,-2.686325206E-5,-1.585384011,10944.12207,2.603407621,10944.09961,0.5090137124,10944.125
228.135,-1.564468026,4442.484863,2.624319792,4442.488281,0.5299251676,4442.477051,60.07940674,2.062587185E-7,-1.56875062,10944.11816,2.620037079,10944.12891,0.5256425738,10944.10059
228.15,-1.564468026,4442.484863,2.624319792,4442.488281,0.5299251676,4442.477051,60.07940674,2.062587185E-7,-1.56875062,10944.11816,2.620037079,10944.12891,0.5256425738,10944.10059
228.165,-1.547839046,4442.475098,2.640953302,4442.489258,0.5465543866,4442.490234,60.07940674,-1.66678401E-5,-1.552121639,10944.0957,2.636670828,10944.13086,0.5422718525,10944.13379
228.18,-1.547839046,4442.475098,2.640953302,4442.489258,0.5465543866,4442.490234,60.07940674,-1.66678401E-5,-1.552121639,10944.0957,2.636670828,10944.13086,0.5422718525,10944.13379
228.195,-1.531209707,4442.485352,2.657582283,4442.476563,0.5631879568,4442.487305,60.07940674,2.484131073E-5,-1.535492301,10944.12109,2.65329957,10944.10059,0.5589054227,10944.12598
228.21,-1.531209707,4442.485352,2.657582283,4442.476563,0.5631879568,4442.487305,60.07940674,2.484131073E-5,-1.535492301,10944.12109,2.65329957,10944.10059,0.5589054227,10944.12598
228.225,-1.531209707,4442.485352,2.657582283,4442.476563,0.5631879568,4442.487305,60.07940674,2.484131073E-5,-1.535492301,10944.12109,2.65329957,10944.10059,0.5589054227,10944.12598
228.24,-1.514576316,4442.485352,2.674211502,4442.487793,0.5798170567,4442.476563,60.07940674,1.262477308E-4,-1.51885891,10944.12012,2.669928789,10944.12695,0.5755345225,10944.10059
228.255,-1.514576316,4442.485352,2.674211502,4442.487793,0.5798170567,4442.476563,60.07940674,1.262477308E-4,-1.51885891,10944.12012,2.669928789,10944.12695,0.5755345225,10944.10059
228.27,-1.497947097,4442.475098,2.690845013,4442.490234,0.5964460373,4442.489258,60.07940674,-4.589359014E-5,-1.502229691,10944.09473,2.6865623,10944.13281,0.5921634436,10944.13184
228.285,-1.497947097,4442.475098,2.690845013,4442.490234,0.5964460373,4442.489258,60.07940674,-4.589359014E-5,-1.502229691,10944.09473,2.6865623,10944.13281,0.5921634436,10944.13184
228.3,-1.481317997,4442.484863,2.707473993,4442.477051,0.6130796075,4442.487793,60.07940674,-4.310662189E-5,-1.485600591,10944.11914,2.703191519,10944.10059,0.6087970138,10944.12695
228.315,-1.481317997,4442.484863,2.707473993,4442.477051,0.6130796075,4442.487793,60.07940674,-4.310662189E-5,-1.485600591,10944.11914,2.703191519,10944.10059,0.6087970138,10944.12695
228.33,-1.464684606,4442.48584,2.724102974,4442.487305,0.6297090054,4442.476563,60.07940674,9.954678717E-7,-1.468967199,10944.12207,2.719820499,10944.12598,0.6254264116,10944.09961
228.345,-1.464684606,4442.48584,2.724102974,4442.487305,0.6297090054,4442.476563,60.07940674,9.954678717E-7,-1.468967199,10944.12207,2.719820499,10944.12598,0.6254264116,10944.09961
228.36,-1.448055029,4442.475098,2.740736485,4442.491211,0.646337688,4442.48877,60.07940674,-3.220427061E-6,-1.452337623,10944.0957,2.73645401,10944.13477,0.6420550942,10944.12891
228.375,-1.448055029,4442.475098,2.740736485,4442.491211,0.646337688,4442.48877,60.07940674,-3.220427061E-6,-1.452337623,10944.0957,2.73645401,10944.13477,0.6420550942,10944.12891
228.39,-1.448055029,4442.475098,2.740736485,4442.491211,0.646337688,4442.48877,60.07940674,-3.220427061E-6,-1.452337623,10944.0957,2.73645401,10944.13477,0.6420550942,10944.12891
228.405,-1.431426287,4442.484375,2.757365942,4442.477051,0.6629712582,4442.488281,60.07940674,-1.244867599E-4,-1.43570888,10944.11719,2.753083467,10944.10156,0.6586886644,10944.12891
228.42,-1.431426287,4442.484375,2.757365942,4442.477051,0.6629712582,4442.488281,60.07940674,-1.244867599E-4,-1.43570888,10944.11719,2.753083467,10944.10156,0.6586886644,10944.12891
228.435,-1.414792895,4442.486328,2.773994684,4442.486816,0.6796008945,4442.476563,60.07940674,5.363889431E-5,-1.419075489,10944.12305,2.76971221,10944.125,0.6753183007,10944.09961
228.45,-1.414792895,4442.486328,2.773994684,4442.486816,0.6796008945,4442.476563,60.07940674,5.363889431E-5,-1.419075489,10944.12305,2.76971221,10944.125,0.6753183007,10944.09961
228.465,-1.39816308,4442.475586,2.790628195,4442.491699,0.6962293386,4442.487793,60.07940674,8.553939551E-6,-1.402445793,10944.0957,2.78634572,10944.13672,0.6919467449,10944.12793
228.48,-1.39816308,4442.475586,2.790628195,4442.491699,0.6962293386,4442.487793,60.07940674,8.553939551E-6,-1.402445793,10944.0957,2.78634572,10944.13672,0.6919467449,10944.12793
228.495,-1.381534457,4442.483398,2.807257891,4442.477051,0.7128629088,4442.48877,60.07940674,-1.223517611E-4,-1.38581717,10944.11621,2.802975178,10944.10156,0.7085803151,10944.12891
228.51,-1.381534457,4442.483398,2.807257891,4442.477051,0.7128629088,4442.48877,60.07940674,-1.223517611E-4,-1.38581717,10944.11621,2.802975178,10944.10156,0.7085803151,10944.12891
228.525,-1.381534457,4442.483398,2.807257891,4442.477051,0.7128629088,4442.48877,60.07940674,-1.223517611E-4,-1.38581717,10944.11621,2.802975178,10944.10156,0.7085803151,10944.12891
228.54,-1.364901185,4442.487305,2.823886395,4442.48584,0.7294927835,4442.476563,60.07940674,4.497889313E-5,-1.369183779,10944.125,2.81960392,10944.12305,0.7252101898,10944.09961
228.555,-1.364901185,4442.487305,2.823886395,4442.48584,0.7294927835,4442.476563,60.07940674,4.497889313E-5,-1.369183779,10944.125,2.81960392,10944.12305,0.7252101898,10944.09961
228.57,-1.348271132,4442.475586,2.840519905,4442.492188,0.7461210489,4442.486816,60.07940674,6.086594294E-5,-1.352553725,10944.0957,2.836237192,10944.13867,0.7418384552,10944.125
228.585,-1.348271132,4442.475586,2.840519905,4442.492188,0.7461210489,4442.486816,60.07940674,6.086594294E-5,-1.352553725,10944.0957,2.836237192,10944.13867,0.7418384552,10944.125
228.6,-1.331642747,4442.48291,2.857149839,4442.477539,0.7627544999,4442.489258,60.07940674,9.38174253E-6,-1.335925341,10944.11426,2.852867126,10944.10254,0.7584719658,10944.12988
228.615,-1.331642747,4442.48291,2.857149839,4442.477539,0.7627544999,4442.489258,60.07940674,9.38174253E-6,-1.335925341,10944.11426,2.852867126,10944.10254,0.7584719658,10944.12988
228.63,-1.315009475,4442.487793,2.873778105,4442.485352,0.7793847322,4442.476563,60.07940674,4.705600531E-6,-1.319292068,10944.12598,2.86949563,10944.12207,0.7751021385,10944.09961
228.645,-1.315009475,4442.487793,2.873778105,4442.485352,0.7793847322,4442.476563,60.07940674,4.705600531E-6,-1.319292068,10944.12598,2.86949563,10944.12207,0.7751021385,10944.09961
228.66,-1.298379183,4442.476074,2.890411377,4442.493164,0.7960128188,4442.48584,60.07940674,-1.129522934E-5,-1.302661777,10944.09766,2.886128902,10944.14063,0.7917301655,10944.12207
228.675,-1.298379183,4442.476074,2.890411377,4442.493164,0.7960128188,4442.48584,60.07940674,-1.129522934E-5,-1.302661777,10944.09766,2.886128902,10944.14063,0.7917301655,10944.12207
228.69,-1.298379183,4442.476074,2.890411377,4442.493164,0.7960128188,4442.48584,60.07940674,-1.129522934E-5,-1.302661777,10944.09766,2.886128902,10944.14063,0.7917301655,10944.12207
228.705,-1.281750917,4442.482422,2.90704155,4442.478027,0.8126461506,4442.489258,60.07940674,-2.054327706E-5,-1.28603363,10944.1123,2.902759075,10944.10352,0.8083635569,10944.13086
228.72,-1.281750917,4442.482422,2.90704155,4442.478027,0.8126461506,4442.489258,60.07940674,-2.054327706E-5,-1.28603363,10944.1123,2.902759075,10944.10352,0.8083635569,10944.13086
228.735,-1.265117884,4442.488281,2.923669815,4442.484863,0.8292766213,4442.476563,60.07940674,-1.86551606E-5,-1.269400477,10944.12695,2.919387341,10944.12012,0.8249940276,10944.09961
228.75,-1.265117884,4442.488281,2.923669815,4442.484863,0.8292766213,4442.476563,60.07940674,-1.86551606E-5,-1.269400477,10944.12695,2.919387341,10944.12012,0.8249940276,10944.09961
228.765,-1.248487115,4442.476563,2.940302849,4442.493652,0.8459045291,4442.484863,60.07940674,-7.789373922E-5,-1.252769828,10944.09863,2.936020374,10944.1416,0.8416219354,10944.12012
228.78,-1.248487115,4442.476563,2.940302849,4442.493652,0.8459045291,4442.484863,60.07940674,-7.789373922E-5,-1.252769828,10944.09863,2.936020374,10944.1416,0.8416219354,10944.12012
228.795,-1.231859207,4442.481934,2.956933498,4442.478516,0.8625377417,4442.489746,60.07940674,-3.182715591E-5,-1.236141801,10944.11133,2.952650785,10944.10449,0.8582551479,10944.13184
228.81,-1.231859207,4442.481934,2.956933498,4442.478516,0.8625377417,4442.489746,60.07940674,-3.182715591E-5,-1.236141801,10944.11133,2.952650785,10944.10449,0.8582551479,10944.13184
228.825,-1.231859207,4442.481934,2.956933498,4442.478516,0.8625377417,4442.489746,60.07940674,-3.182715591E-5,-1.236141801,10944.11133,2.952650785,10944.10449,0.8582551479,10944.13184
228.84,-1.215226173,4442.48877,2.973561525,4442.484375,0.8791685104,4442.477051,60.07940674,1.043037901E-5,-1.219508886,10944.12793,2.969279051,10944.11914,0.8748859167,10944.10059
228.855,-1.215226173,4442.48877,2.973561525,4442.484375,0.8791685104,4442.477051,60.07940674,1.043037901E-5,-1.219508886,10944.12793,2.969279051,10944.11914,0.8748859167,10944.10059
228.87,-1.198595285,4442.477051,2.990194559,4442.494141,0.8957963586,4442.483887,60.07940674,-1.404874911E-5,-1.202877879,10944.09961,2.985911846,10944.14258,0.8915137053,10944.11719
228.885,-1.198595285,4442.477051,2.990194559,4442.494141,0.8957963586,4442.483887,60.07940674,-1.404874911E-5,-1.202877879,10944.09961,2.985911846,10944.14258,0.8915137053,10944.11719
228.9,-1.181967378,4442.480957,3.006825447,4442.479004,0.9124293923,4442.489746,60.07940674,1.890314024E-6,-1.186249971,10944.10938,3.002542734,10944.10547,0.9081467986,10944.13184
228.915,-1.181967378,4442.480957,3.006825447,4442.479004,0.9124293923,4442.489746,60.07940674,1.890314024E-6,-1.186249971,10944.10938,3.002542734,10944.10547,0.9081467986,10944.13184
228.93,-1.165334582,4442.48877,3.023453236,4442.483398,0.9290603995,4442.477051,60.07940674,8.219937445E-5,-1.169617176,10944.12891,3.019170761,10944.11719,0.9247778058,10944.10059
228.945,-1.165334582,4442.48877,3.023453236,4442.483398,0.9290603995,4442.477051,60.07940674,8.219937445E-5,-1.169617176,10944.12891,3.019170761,10944.11719,0.9247778058,10944.10059
228.96,-1.148703337,4442.477539,3.040086031,4442.494141,0.9456881285,4442.48291,60.07940674,4.65874873E-5,-1.15298593,10944.10156,3.035803556,10944.14355,0.9414055347,10944.11523
228.975,-1.148703337,4442.477539,3.040086031,4442.494141,0.9456881285,4442.48291,60.07940674,4.65874873E-5,-1.15298593,10944.10156,3.035803556,10944.14355,0.9414055347,10944.11523
228.99,-1.148703337,4442.477539,3.040086031,4442.494141,0.9456881285,4442.48291,60.07940674,4.65874873E-5,-1.15298593,10944.10156,3.035803556,10944.14355,0.9414055347,10944.11523
